caminho,classe,split,origem_dataset,resolucao,phash_orbit
dataset\_work\final\lettuce_downy_v1\train\anomala\images-11-_jpg.rf.527af1368537aaa0baad72c322f5db9f__ann180.jpg,anomala,train,lettuce_downy_v1,640x532,10859464703699117814|10867879446576666768|12332813793543072896|3070135859518622718|10419351184639185558|17791154435709318294|18359991808694459178|9235805992106862251
dataset\_work\final\lettuce_downy_v1\train\anomala\images-23-_jpg.rf.52803e114f0f9bc835cb3c79eede44cf__ann181.jpg,anomala,train,lettuce_downy_v1,240x427,14674543125175121452|3213935587158627019|7245370859771827930|15694660875940697764|14668949025734105644|3221822134115608267|11859854328357637849|15750964533092060260
dataset\_work\final\lettuce_downy_v1\test\anomala\images-23-_jpg.rf.52803e114f0f9bc835cb3c79eede44cf__ann182.jpg,anomala,test,lettuce_downy_v1,227x141,16487912198800923610|15633353768914199716|10056370649719550961|3318617689562493552|11827619737713833176|15770299408040906980|8084721863338036782|17416319377848373131
dataset\_work\final\lettuce_downy_v1\train\anomala\images-18-_jpg.rf.538f5695cd5d16e5c5e8ac30ed68dfeb__ann183.jpg,anomala,train,lettuce_downy_v1,364x389,6499159534645554340|11921901687236446938|94193721604731442|4579557132591280563|15765654695673754533|11829870630162346330|12948330329878990143|3635058922691513857
dataset\_work\final\lettuce_downy_v1\val\anomala\images-36-_jpg.rf.51751469a1f2eaf6d4626eff66a254bd__ann185.jpg,anomala,val,lettuce_downy_v1,413x320,16581650772899777691|10972779281576217638|5558738029707310769|5610260746927313522|2795642237648914328|11226424166110141926|8255920300087499597|12805466969459008589
dataset\_work\final\lettuce_downy_v1\test\anomala\images-30-_jpg.rf.536790e1e02a78cf39ae2a3cce18e0d1__ann186.jpg,anomala,test,lettuce_downy_v1,244x150,16440734798797356050|15594667484129706935|14847466682956909764|10146553807147356124|13241676804510673880|1314127880207804900|15911050125498961804|14126692984511270094
dataset\_work\final\lettuce_downy_v1\train\anomala\images-30-_jpg.rf.536790e1e02a78cf39ae2a3cce18e0d1__ann187.jpg,anomala,train,lettuce_downy_v1,186x153,4049358441036943046|16407620378597494428|16781657725454509800|16778381878202243304|11281169156186289123|14307439269033423416|16760172592342096104|16782355923886466280
dataset\_work\final\lettuce_downy_v1\train\anomala\images-37-_jpg.rf.53db89d72019b82a613ff988754cd900__ann192.jpg,anomala,train,lettuce_downy_v1,582x637,8882411993763335080|2440293880160595178|7122921389019812768|13358857633110308026|16874012340896062753|12163077678285079675|13417505536269771961|11588763166740568418
dataset\_work\final\lettuce_downy_v1\val\anomala\28_jpg.rf.5486fa2ba5f642744cafcb79f656de36__ann194.jpg,anomala,val,lettuce_downy_v1,616x640,15774390910304156058|11846957211300684198|14297218959832834534|11270760307967162520|11989097710718838948|11131162033849166298|10986800640327969180|16636808162815273414
dataset\_work\final\lettuce_downy_v1\val\anomala\images-29-_jpg.rf.5514100d5086a1fd7fac18d6707f9403__ann195.jpg,anomala,val,lettuce_downy_v1,437x586,7748288757346479218|2890802671100152753|4673239865919058146|18276885300633268920|12811523328287252008|8227173367350003563|13326940232827446525|16334640437412158016
dataset\_work\final\lettuce_downy_v1\train\anomala\17_jpg.rf.531d5e087f7ce8efa0c782e1a06edf0e__ann200.jpg,anomala,train,lettuce_downy_v1,536x258,11359991022619436725|5082923897488448082|17127808794271703907|5238305826291661113|5952110205959178822|13089390927331174045|4123600920086032968|7161674430739100397
dataset\_work\final\lettuce_downy_v1\train\anomala\images-36-_jpg.rf.5402cd38909b93c2bd5d311c2e35b6ec__ann203.jpg,anomala,train,lettuce_downy_v1,373x486,16732264885908811191|16776946816340282130|8487062379981818836|5831220186951789780|1318312016081900520|13199300831011288296|15288693150536166480|15333461133979469941
dataset\_work\final\lettuce_downy_v1\train\anomala\images-18-_jpg.rf.5610749da2798631b46931a10c7982a9__ann204.jpg,anomala,train,lettuce_downy_v1,359x417,6499740695261357655|11903878453978700565|9443539004679156274|4508089426541392307|1557070550051992485|6279764633984643930|12948325929686634302|3635094107055984259
dataset\_work\final\lettuce_downy_v1\train\anomala\images-15-_jpg.rf.52515985f4bdd58601f1fa8649114f39__ann205.jpg,anomala,train,lettuce_downy_v1,627x388,11847504479234715294|15756314222721141126|15047835380224389526|17641895303534899604|9694484277863688666|11416240877233400484|10696564559643858164|10840679065877664976
dataset\_work\final\lettuce_downy_v1\train\anomala\04_jpg.rf.57e5ef67eee467130a0bf20e57b21bc5__ann212.jpg,anomala,train,lettuce_downy_v1,539x385,15179529687267826276|13036335649643800025|12869543002067359477|12855046621986329680|15683160291533580980|7231119037445810386|5806428765467469490|17714582249347586482
dataset\_work\final\lettuce_downy_v1\train\anomala\-2-_jpg.rf.56168787a2d79cca7793f1e4317ea038__ann213.jpg,anomala,train,lettuce_downy_v1,524x549,2320078229125764794|18137040392936986274|16198951754596935312|17909904414826666230|11715810592348877819|13444978176976630304|17769218060167908600|10441156527522631392
dataset\_work\final\lettuce_downy_v1\train\anomala\images-37-_jpg.rf.571b2746d9d25b7967cd1b48997a0c21__ann214.jpg,anomala,train,lettuce_downy_v1,640x586,11089466028534412536|7374840541840593888|12741978758878670058|17461764361594784680|16200448635999246438|17885076372468196761|12162936870030169330|16874013473977849008
dataset\_work\final\lettuce_downy_v1\test\anomala\images-15-_jpg.rf.572e469c540639176eb38f7b9e14ea94__ann215.jpg,anomala,test,lettuce_downy_v1,640x453,14744331380457103513|10125843611299674470|15172647259191687539|3816439106700403249|7420151587445245580|11052056197965520588|3558628401075451444|8338815251396071634
dataset\_work\final\lettuce_downy_v1\train\anomala\-8-_jpg.rf.564120c0c9b39c73ca8f419fce42f598__ann216.jpg,anomala,train,lettuce_downy_v1,392x413,15883297142033664218|14180019824592743588|14179748793964852740|14180874914026656222|11884111874096941508|15765102200437501148|16037827134778428612|321598958048037060
dataset\_work\final\lettuce_downy_v1\train\anomala\06_jpg.rf.589660ce6c2cbb71208366a23807f9b9__ann218.jpg,anomala,train,lettuce_downy_v1,380x308,8547730305582565264|10450104621733453814|10679214713181756380|15443814211032261828|17734919510529017489|10378290067421765494|14133620787876418518|15914404294257882260
dataset\_work\final\lettuce_downy_v1\val\anomala\27_jpg.rf.592f663bbabebd583776e7df3c8dda93__ann225.jpg,anomala,val,lettuce_downy_v1,350x582,18345964782534580433|9252171394006705268|11258133574289242578|14321948829906723508|8423082452050798208|15121060894386526718|12998208148581433798|15184282456802737308
dataset\_work\final\lettuce_downy_v1\train\anomala\01_jpg.rf.5865dbe0896ea73ae73e9709501a300d__ann227.jpg,anomala,train,lettuce_downy_v1,640x467,9000604529033587941|13900560888677845592|17715677167320030160|5810947877154989300|6398019526561556672|16549833370986801276|17592223953116636240|15049793697824299765
dataset\_work\final\lettuce_downy_v1\train\anomala\27_jpg.rf.58896237dcd7a77dd7f8579f5bef6e35__ann230.jpg,anomala,train,lettuce_downy_v1,385x640,3661686403344641060|12967209926614305755|8933396228050502250|2405146976723975337|15837967588182783155|2606524419906785330|12230717399322353697|7692926388164950395
dataset\_work\final\lettuce_downy_v1\test\anomala\27_jpg.rf.58896237dcd7a77dd7f8579f5bef6e35__ann231.jpg,anomala,test,lettuce_downy_v1,423x593,14620568522969968077|12436815880337770572|15169067358845231280|12988000728628918578|5496775751102535852|14838764603272455882|3673090583907614388|12709423995713913810
dataset\_work\final\lettuce_downy_v1\train\anomala\images-23-_jpg.rf.58335f44364137924ca209fc49c9b787__ann233.jpg,anomala,train,lettuce_downy_v1,368x349,12589407909204844860|9985059459528554688|14290223099427452116|11274119224635806164|13868934982083187338|4386969725126555310|15335268775917745564|15308988792276406726
dataset\_work\final\lettuce_downy_v1\train\anomala\images-23-_jpg.rf.58335f44364137924ca209fc49c9b787__ann234.jpg,anomala,train,lettuce_downy_v1,236x205,11081239598510387256|7416550981985629155|6985330286885875772|8786796345727316931|16425705172679912550|4048793465976834201|14119847873675325561|4337138879311179872
dataset\_work\final\lettuce_downy_v1\train\anomala\03_jpg.rf.57c54c9a35a86b0f7b24487173e633f6__ann235.jpg,anomala,train,lettuce_downy_v1,328x457,11689546444960945059|13430794629191898170|9184178319614173749|131022609867454803|4185028556663055290|11804871190594206114|6033048435227939073|3846763022542533759
dataset\_work\final\lettuce_downy_v1\train\anomala\22_jpg.rf.5916dec91120c34efb8e6ff4472faeb2__ann236.jpg,anomala,train,lettuce_downy_v1,640x496,7652518522401352226|12192180218660956347|9606855554965189747|2203924481740886833|13522291915278726057|2480027796126380906|3590481220689564958|8301313177235772037
dataset\_work\final\lettuce_downy_v1\train\anomala\images-21-_jpg.rf.57b9ba4106eccf545b5a5fb0594036e2__ann241.jpg,anomala,train,lettuce_downy_v1,640x637,1613339564830254676|10896778620880853461|11108398710767839497|12027795586634893677|15391522375164115351|6081770790846161686|7874933366100913062|678277499451680922
dataset\_work\final\lettuce_downy_v1\train\anomala\images-1-_jpg.rf.59b4bfec3c57d799bc591276b3a55513__ann243.jpg,anomala,train,lettuce_downy_v1,532x577,17697414506551561188|5793569357080833240|10715707129650141328|15443569642608059638|15576935671869498960|16486510080848075253|17790529368315155158|10437349644900414868
dataset\_work\final\lettuce_downy_v1\train\anomala\images-23-_jpg.rf.5a664f125833a25ecf7466f386870679__ann247.jpg,anomala,train,lettuce_downy_v1,415x250,16831502812728433318|7517843112642389658|12509787702034549453|5343083602336132172|11143641394285794408|12005095277691311593|5524919735825868362|14828754486321847213
dataset\_work\final\lettuce_downy_v1\val\anomala\23_jpg.rf.5a607b83516e03f48fdc07060e848144__ann249.jpg,anomala,val,lettuce_downy_v1,338x436,9535100606899395546|16011740476447401124|14564215658807900720|12143887813624570867|11827688636309124574|15752423383473279876|17555956155430307752|3475210080943349450
dataset\_work\final\lettuce_downy_v1\val\anomala\01_jpg.rf.5c65c39ba1603580be9e340aa44069c3__ann250.jpg,anomala,val,lettuce_downy_v1,635x349,5967355215871222564|13111188187258436563|3618902009552981100|12890367370579004873|15220995435021530293|2604088643296284754|14541461101059040178|7803711434598922290
dataset\_work\final\lettuce_downy_v1\train\anomala\26_jpg.rf.5c19bc2c423806ca24f68347939c0ebc__ann252.jpg,anomala,train,lettuce_downy_v1,239x348,3505917281479874078|17517399958649476231|15121780603946839349|8368854781092579923|9769642963457940211|2222106669784344368|6001849503796503668|3867928203986983889
dataset\_work\final\lettuce_downy_v1\train\anomala\-3-_jpg.rf.5bf8d2a2709afb2c477e2eebb184a005__ann255.jpg,anomala,train,lettuce_downy_v1,413x257,5029045176721909351|5596985258761820697|15752590332864351248|11873302475475438839|1844954472908631117|7468910426282117701|17855781491862259364|1210519878414474458
dataset\_work\final\lettuce_downy_v1\train\anomala\27_jpg.rf.5aa0633ed4e22e85706cb0a95e710de9__ann257.jpg,anomala,train,lettuce_downy_v1,412x621,12847472156835636467|12838980941211293744|12226205046552277168|7695195539642840050|3519818634182077874|17574427393414876082|17506499495114033770|12695883120549080233
dataset\_work\final\lettuce_downy_v1\train\anomala\27_jpg.rf.5aa0633ed4e22e85706cb0a95e710de9__ann258.jpg,anomala,train,lettuce_downy_v1,416x609,14729141793341345046|14747540047530118807|12822016891763834548|8282348728377574354|10902899771698686412|1625087215693228236|15169208094183977074|12987999629142716593
dataset\_work\final\lettuce_downy_v1\test\anomala\images-2-_jpg.rf.5c0b8c9aa97525735403513ab45b93db__ann264.jpg,anomala,test,lettuce_downy_v1,537x486,16407292512213933004|4085444114390263756|338308479568426726|16101046329119838872|14710992530978746936|14707472413733008099|10993932444455432927|16624524611663016196
dataset\_work\final\lettuce_downy_v1\train\anomala\11_jpg.rf.60087d79083f1676424ed19d89a673d7__ann266.jpg,anomala,train,lettuce_downy_v1,640x626,15715920637622328806|11576409719384983192|7667992486202192552|12225456246801674978|10972547883796768672|16617637948479380186|16335314407050160553|12119874996930505322
dataset\_work\final\lettuce_downy_v1\test\anomala\images-24-_jpg.rf.5e681b12274c5194e5d310c77de870c1__ann267.jpg,anomala,test,lettuce_downy_v1,598x640,14461245992228985316|17055873714008450776|17195703064510179056|9816415434925382256|15593262814551257836|16472295417924202696|8113906628373854856|17340610739503145966
dataset\_work\final\lettuce_downy_v1\val\anomala\images-15-_jpg.rf.5de6a6fa700f4d678d4f10ba7c8ebf99__ann268.jpg,anomala,val,lettuce_downy_v1,640x511,10639163194531262164|3916610563193539540|2370202018419127193|18147424347255223142|15315529977480895030|15289283702923109779|7364349036651534587|11039388702628832288
dataset\_work\final\lettuce_downy_v1\train\anomala\-8-_jpg.rf.5f80b0a4a2580e9df0adc1d44b33d135__ann269.jpg,anomala,train,lettuce_downy_v1,428x379,10937025016173845086|1651842007391708549|8387097428202461529|15121346793740592741|9630286771384609814|6798916102549063831|7306640586886404561|6456360421828093044
dataset\_work\final\lettuce_downy_v1\train\anomala\22_jpg.rf.5e6455cd3ad2e836c7fd9daa6c97e1a6__ann270.jpg,anomala,train,lettuce_downy_v1,558x640,15686940545611282831|7219925466295329548|11074850319663219910|7382064799671901340|892650008163332708|10320514428872012761|11303010104348799590|14322613726258508185
dataset\_work\final\lettuce_downy_v1\train\anomala\-3-_jpg.rf.5ebab54ee6e5ade764fb7239d54d05e9__ann271.jpg,anomala,train,lettuce_downy_v1,429x301,14526528381932967225|7847212730317690467|16491331574452897001|15619785823202958440|7158052570947577452|4149431781996140745|7556109933979157720|16844714059742502116
dataset\_work\final\lettuce_downy_v1\test\anomala\28_jpg.rf.60c70db86be22a9311603719d23cd163__ann273.jpg,anomala,test,lettuce_downy_v1,640x640,11736913810277558964|13436727845269317842|11844697886569846824|15778771278933320872|15179629731379706042|13000477005188489634|12170121408457013722|2943331952432865444
dataset\_work\final\lettuce_downy_v1\train\anomala\images-18-_jpg.rf.60e4c4c2c49f5f4920e2b27cd5473ca6__ann275.jpg,anomala,train,lettuce_downy_v1,341x411,813282203170883078|3417429081037937823|6184517412991406605|6139660237079492431|11465139445345643823|488119214332922123|5744260856157582421|941976852263719765
dataset\_work\final\lettuce_downy_v1\train\anomala\images-24-_jpg.rf.60d1a0c6fbc013e0fb41ce43be52f757__ann276.jpg,anomala,train,lettuce_downy_v1,624x640,14605903996465502898|12444262492059509938|17452278505133345232|12732714447251599092|12872674025073455788|12887833891659363018|17613272711762588592|15026726984601449202
dataset\_work\final\lettuce_downy_v1\train\anomala\images-11-_jpg.rf.5fdb87d6d8b3447cb46bfaa5c0cf9736__ann278.jpg,anomala,train,lettuce_downy_v1,609x516,7551949035093678746|16810926659468698790|12392460212087747169|3071670556355637369|12007940805611769065|11158403300635299176|8768678598560489514|7057886784647920299
dataset\_work\final\lettuce_downy_v1\train\anomala\01_jpg.rf.60f230b2d7b53600e06f60de342c508d__ann279.jpg,anomala,train,lettuce_downy_v1,339x629,6650772227840150700|14253239326970335178|16871771667507630662|12167519961399276701|14614094645159644613|12397409880435739740|11363898288550370216|5103223713568007402
dataset\_work\final\lettuce_downy_v1\train\anomala\images-27-_jpg.rf.6182f47fe0f71b822aa3272e4cfbc437__ann282.jpg,anomala,train,lettuce_downy_v1,428x547,2766307811111541624|11185139142154659553|3189669805202992316|14643771313419241666|16223780961594653083|8654705947109122854|14035583053579958731|13613512826520552236
dataset\_work\final\lettuce_downy_v1\train\anomala\images-23-_jpg.rf.6137cc92a47cc350c4a227fd850795e9__ann283.jpg,anomala,train,lettuce_downy_v1,370x254,13189543491636810970|1346341856018355364|4987580952511408856|6706899097077459428|11877178499291328274|15768390549065370295|16476894986801058653|15594543233100822341
dataset\_work\final\lettuce_downy_v1\test\anomala\images-28-_jpg.rf.62083cbc00ab2d1818b5fc999cf5a18b__ann285.jpg,anomala,test,lettuce_downy_v1,543x545,5190429234953366748|14839122419865864900|16192299708615996296|17911561379422286574|14180325898714607565|15901140038039832648|17163801819468960504|9850418453529933536
dataset\_work\final\lettuce_downy_v1\val\anomala\11_jpg.rf.5e3bbb4e09d36e91ce5d0db5f5272513__ann288.jpg,anomala,val,lettuce_downy_v1,640x626,16186967946465084321|17886725787857067642|11149700633544252118|11971256217908651412|8799481770034215672|11638339133799769056|10711144924766675622|15445756891010022298
