caminho,classe,split,origem_dataset,resolucao,phash_orbit
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (147).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,3534206538046971488|8345063487207868409|16198495949081306112|17927852117333563903|17980369788666367859|6926016222840884273|18435879591068749048|28314676028689632
dataset\_work\final\spinach\test\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (148).JPG,saudavel,test,spinach_sy69db2nz5,900x1200,2957913942740238848|7768434545532307455|4665887656274214913|18013543809440808063|18412777320806272875|621400425434153|9222430458287422713|126129626422493248
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (149).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,652624017488638208|8038809437551292927|6976106807464597537|18011240211920970875|18406578426863849327|31890295760489993|8927479763514684665|2420715784379355232
dataset\_work\final\spinach\test\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (15).jpg,saudavel,test,spinach_sy69db2nz5,1200x900,15176874605660276496|12972081267706109655|2165966623333584588|9732013997927665356|15500861151890572980|1154899624995561426|14739889257318387591|14739760459839115038
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (151).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,2398180061449815045|8353419812061044063|2369061183011964937|18012400589075836271|6907848433605799283|361453787774994465|8065356391376156921|668951776071311392
dataset\_work\final\spinach\val\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (153).JPG,saudavel,val,spinach_sy69db2nz5,900x1200,2381291554198668288|8921436589940985335|56453429112391681|18441386049459907711|17856098029305581435|19323135393008673|9217996266405293311|128519973257660416
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (154).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,1236251356540311040|8641227939272890365|16204171965261964480|17354881537051253244|18273225810239286135|6383829187831825|18219854140483098864|13863426058936180960
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (155).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,4619581668485825280|18286663218421514231|4638866049418695744|18300930036081088253|17816019593522038781|845838193335360|18291057367161698813|4653406008302919744
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (157).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,3624287253653881857|3732797512916655727|2648283956786022400|15851798379473841407|8061121792675138867|73187952356641842|18423283534864514267|56462379790680100
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (158).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,2976323616316392704|7750007824290897919|6956966577473848320|18000544129454889983|18401526714096127339|1448398515752489|18436583244155047673|1293146975407200
dataset\_work\final\spinach\test\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (159).JPG,saudavel,test,spinach_sy69db2nz5,900x1200,5196342663808880920|7874129462897293095|16197367773672281152|17936929993303512829|2825848302028146285|1734318029553933640|18291061489857391864|4653370970296076512
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (16).jpg,saudavel,train,spinach_sy69db2nz5,900x1200,14740029908909791205|14703732865413355096|14704027688608433792|14703746033851014894|6347316985191665356|16543748016400207820|17194249898933030604|9261093030708056012
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (160).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,5228141023263532313|17117784186436803431|16198352948137072708|17925671270251751133|7447648723608702701|1811930907969752648|15989687184735585528|4942731429694721248
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (161).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,2309233964496257289|13533263619658227567|5215335598349915136|17147709464311748351|8007244339938840507|648818843963886624|18435176953283016941|41684942942920776
dataset\_work\final\spinach\val\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (162).JPG,saudavel,val,spinach_sy69db2nz5,900x1200,3624278423203747333|12956187210675885647|7259969786234814976|15703179505871273455|5734994993221717427|366528858419514418|17275147104526200025|18744732173254756
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (163).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,3767556922642466576|15234918942090403831|13853239683118031904|17653238518256163291|17806999061615504851|1154939439408826676|15841946910499208436|2334157753323897024
dataset\_work\final\spinach\val\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (165).JPG,saudavel,val,spinach_sy69db2nz5,900x1200,2327391916918509573|18108286384231925595|16195676664399155208|17923383718125663727|6613306596423257595|364803722939616288|17254951034290617592|599146074289652448
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (166).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,1452496156655167745|15558614060463123327|4640058429011697810|18291876274060982966|9181516992384723927|83612428562933780|13185075737374022141|10565528969695487040
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (167).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,10962895188398000660|16634923834940403031|16183856950386903232|17935240935320243708|6281762400934812646|1462065717586633880|18216442629921892088|13855478800061339872
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (168).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,3462790956660361987|8326747857110118151|6955840600190525440|17937494043909348093|517715070357966451|219318789946084912|18292186582310448888|45203225860409440
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (169).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,2327408925156994071|18144306457239013655|16196244085547093040|17932355200560844275|1714057365168770555|1687739452683602976|17567854483646897400|3480312975428863200
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (17).jpg,saudavel,train,spinach_sy69db2nz5,900x1200,12703967419258867684|11550904077048022744|11963274779308789280|11141648326461984763|15566145702224350624|16469399057116122544|18126732550701752218|2309809029378410150
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (170).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,2381435116780722727|8921505543519315739|6975121705183793184|17927922759823193338|1992602106599493499|2817664639533190177|18083331891758812408|2364557128722336864
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (171).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,1020715709204789199|10352382591177068556|16785136325782986992|16776089545216944368|869207982855793551|14985674500456000014|17359349951228072168|17357097867948912872
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (172).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,3471164831849320960|15261449675863205883|2910623041112908976|14688990204352977906|18133553819916684243|5124853863427120|17499764291430439371|12692439078723675176
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (174).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,5592937590277549384|5586195436521671589|13946817017292822624|4343386537061770993|11910833606918374989|5200931956817894989|17430838275220653628|6960344075640540609
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (175).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,2903843207312721968|12379443469659007409|8128027726449494064|17351399711165033713|12819792237854379179|3479116504174578728|17414520406237170928|3479184846298729584
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (176).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,7606042193317218341|7606042346178604379|7029006549571637344|8777180404500641529|6624105787844693609|2686483519774363241|17993788211596349049|6958092413400026209
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (177).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,3480313389351119872|17567854496574196543|12809801082781585928|8240617632781743599|4596782200968367603|12472377100094512|17272930246480256114|599713422708229553
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (178).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,2623360621568002306|15846425009431867323|3486011092953228944|15256450088840370550|13506028717869099483|146735386931783716|8546088329698654675|10405158533263548464
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (179).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,868780397139077200|5444603644811799477|6961452520801355808|17421839854878565625|13108796605423587147|5775950150141152780|17988721661881337585|2362168993534221408
dataset\_work\final\spinach\val\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (18).jpg,saudavel,val,spinach_sy69db2nz5,900x1200,16346676001629489127|12692286224235109640|10521256552443092226|13132265710913275839|584656542361396400|16665437445525855202|13782992997508333494|152312215150723986
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (180).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,2614635379395400194|15811381413463177151|16172651164068275344|17938343978208762102|13814703404780318171|149190868858652964|17769205800754803192|10440637093130301664
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (181).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,2613925684389024786|15824837711365002167|6956968776764807312|18000473760776234230|13245962875230395867|1302744874130818596|17772557402991218425|10437246258079763552
dataset\_work\final\spinach\test\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (183).JPG,saudavel,test,spinach_sy69db2nz5,900x1200,2309589071738045445|18108707605842485087|7084329598302053408|13398708909973625339|6908424640239849467|361433824620383520|18147772172318732729|2334153484730388578
dataset\_work\final\spinach\test\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (185).JPG,saudavel,test,spinach_sy69db2nz5,900x1200,5514133289663491124|14816344968411367891|16327831712353263056|13323555389355804276|15224927164298927821|3777548144907355724|8378607422218430136|15032219576032860386
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (186).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,868943056346171402|5696533627791142311|15176055934262450368|12990223081498470268|12100484072626130511|740998385772465932|9000385877830747828|13841862165946866898
dataset\_work\final\spinach\test\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (187).JPG,saudavel,test,spinach_sy69db2nz5,900x1200,3471235204887419410|17567289936298354615|8091996684718580880|17423809890793348086|13233646219282992115|1304395754194742320|17788001122985627121|10386508606258039920
dataset\_work\final\spinach\test\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (188).JPG,saudavel,test,spinach_sy69db2nz5,900x1200,14487242268392300544|7804632152423717887|16269425375494048944|8713557681770581746|18436556581330964332|9161260101144009|17496149817813298296|12721556302465911009
dataset\_work\final\spinach\val\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (189).JPG,saudavel,val,spinach_sy69db2nz5,900x1200,16792822481324821272|5246437616287362471|6959924199637683360|17912651949913624306|12046300071157288776|1750650209430867177|17460120451706951416|11568634939609880160
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (19).jpg,saudavel,train,spinach_sy69db2nz5,900x1200,16396935674568069030|2327382472319175960|12739731263772855424|17495506635652026102|1733056889321049120|11983954428573945315|17748271648190418162|9262811652466592944
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (190).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,8092139560075335200|17387711546553767931|2327969847710344228|16396980087756872082|18129041346484194801|2312085276262813040|10581742578427137507|2622388061393931808
dataset\_work\final\spinach\test\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (191).JPG,saudavel,test,spinach_sy69db2nz5,900x1200,14775909723648510005|5516406130916322643|13951039104362516608|8991101970949842686|6047504297769733708|3839406126182633165|18349572593030252156|9263935559767465153
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (193).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,2345264929434962962|18144597312282545079|8125775784852602944|17427961474986737133|13243708880981053179|1300457337899617312|17149081533954317553|4629872129839383664
dataset\_work\final\spinach\test\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (194).JPG,saudavel,test,spinach_sy69db2nz5,900x1200,2976182289326931980|7732010504760852367|9385655675538653216|13744360199291338235|10376253476238675307|864730771112742185|18157887868339928510|2324028983555670146
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (195).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,17117784742583280643|5228281273790616375|8181947737971677344|8182626590287914234|4022590976090869320|226384545876184813|18078793381626482289|11590185354335784049
dataset\_work\final\spinach\val\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (196).JPG,saudavel,val,spinach_sy69db2nz5,900x1200,10566583845730976256|13176071944305094591|2621249045960102080|15850927446192673532|13812341731121683126|612453847966866|18217849729592523227|13875670218573635620
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (197).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,12506082317447930899|5372264554294008631|7029589290146123968|8759086844442834168|4024842638591954506|1379306067997462189|17939191704016359033|13893618097041870433
dataset\_work\final\spinach\test\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (198).JPG,saudavel,test,spinach_sy69db2nz5,900x1200,6001344565981618208|3849749300717157371|4638862228950108196|18012584893351914969|18157262004888169781|2314865696490604883|15703434621608720889|2614494162221555776
dataset\_work\final\spinach\val\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (199).JPG,saudavel,val,spinach_sy69db2nz5,900x1200,14523694349080725527|7822222653075091223|7173396611258423520|4057355768214578904|1724752342548385388|1659662804674121417|15629407205464165944|16183698657865272675
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (2).jpg,saudavel,train,spinach_sy69db2nz5,900x1200,15825102801393930188|2631807573154008268|2596196659139872484|15789389564488425176|14703134833627858468|14758048739756056283|15609079604469178331|16466873496288036644
dataset\_work\final\spinach\val\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (20).jpg,saudavel,val,spinach_sy69db2nz5,1200x900,14311097434999035782|11251719395397015182|10383909923186249676|17737162214775393996|10238374149410203292|9662225813532810182|14703737177088403446|14740047449084074896
dataset\_work\final\spinach\val\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (200).JPG,saudavel,val,spinach_sy69db2nz5,900x1200,2318243327376164352|18143753437111361535|2330766936571126912|18150850701999135734|18419523531442211835|1738392409615392|17788038544028525819|9233659119964805152
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (201).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,17045573798948719124|14451539996004298071|14271412842749398240|905086657909214944|6317757593996463816|1461993188339977964|16199059867431046924|16180314189951012550
dataset\_work\final\spinach\train\saudavel\Healthy-Leaf(1399)__Healthy-Leaf (202).JPG,saudavel,train,spinach_sy69db2nz5,900x1200,14305423696973489174|11249489457437399447|14559079173850959064|12452245185869074144|10941792330595114652|1613571912885307334|16163079927808380844|15603895249170926794
